Module,Submodule,Key,English,Marathi,Hindi,Odiya,Telugu,Kannada,Tamil,Gujarati,Urdu,,
COMMON,,L1_COURSES,L1 Courses,L1 अभ्यासक्रम,L1 पाठ्यक्रम,L1 କୋର୍ସ ଗୁଡିକ,ఎల్1 కోర్సులు,L1 ಕೋರ್ಸುಗಳು,L1 படிப்புகள்,L1 કોર્સ,L1 کورسز,,
COMMON,,EXPLORE,Explore,पडताळणी करा ,अन्वेषण करें,ଏକ୍ସପ୍ଲୋର୍‍ କରନ୍ତୁ,అన్వేషించు,ಅನ್ವೇಷಿಸಿ,ஆராயுங்கள்,એક્સ્પ્લોર કરો ,دریافت کریں۔,,
COMMON,,SURVEYS,Surveys,सर्वेक्षण,सर्वेक्षण,ସର୍ଭେ,సర్వేలు,ಸರ್ವೇಗಳು ,கணக்கெடுப்புகள்,સર્વેક્ષણ,سروے,,
COMMON,,PROFILE,Profile,प्रोफाइल,प्रोफ़ाइल,ପ୍ରୋଫାଇଲ୍,ప్రొఫైల్,ಪ್ರೊಫೈಲ್,சுயவிவரம்,પ્રોફાઇલ,پروفائل,,
COMMON,,UNITS,Units,घटक,इकाइयाँ,ୟୁୁନିଟ୍,యూనిట్లు,ಯೂನಿಟ್ಸ್ ,அலகுகள்,યુનિટ ,یونٹس,,
COMMON,,COURSES,Courses,अभ्यासक्रम,पाठ्यक्रम,କୋର୍ସ ଗୁଡ଼ିକ,కోర్సులు,ಕೋರ್ಸುಗಳು,படிப்புகள்,કોર્સ,کورسز,,
COMMON,,YES,Yes,होय,हाँ,ହଁ,అవును,ಹೌದು,ஆம்,હા,"ہاں
",,
COMMON,,ADD_NEW,Add New,नवीन जोडा,नया जोड़ें,ଏଡ୍ ନିୟୁ,కొత్తది జోడించు,ಹೊಸದನ್ನು ಸೇರಿಸಿ,புதியவற்றைச் சேர்,નવું ઉમેરો,"نیا جمع کریں
",,
COMMON,,YOU_HAVE_UNSAVED_CHANGES,You have unsaved changes. Are you sure you want to go back?,तुमचे बदल सेव झालेले नाहीत. तुम्ही निश्चितपणे मागे जाऊ इच्छिता का?,आपके पास असुरक्षित परिवर्तन हैं। क्या आप वाकई वापस जाना चाहते हैं?,ଆପଣଙ୍କର ପରିବର୍ତ୍ତନଗୁଡ଼ିକ ସେଭ୍ ହୋଇନାହିଁ। ଆପଣ କ’ଣ ସିୟର୍ ଅଛନ୍ତି ଯେ ଫେରିବାକୁ ଚାହୁଁଛନ୍ତି?,మీరు సేవ్ చేయని మార్పులు కలిగి ఉన్నారు. మీరు నిజంగా వెనక్కి వెళ్లాలనుకుంటున్నారా?,ನಿಮ್ಮ ಬದಲಾವಣೆಗಳನ್ನು ಇನ್ನೂ ಉಳಿಸಲಾಗಿಲ್ಲ. ನೀವು ಖಚಿತವಾಗಿ ಹಿಂದಿರುಗಲು ಬಯಸುವಿರಾ?,சேமிக்கப்படாத மாற்றங்கள் உள்ளன. நிச்சயமாகப் பின்னால் செல்ல விரும்புகிறீர்களா?,તમારા પાસેથી સેવ ન થયેલા બદલાવ છે. શું તમે ખરેખર પાછા જવા ઈચ્છો છો?,"آپ نے ترمیم شدہ محفوظ نہیں کیا ہے تو کیا آپ واقعی، واپس جانا چاہتے ہیں؟
",,
COMMON,,SUBMIT,Submit,सबमिट करा,प्रस्तुत करें,ସବମିଟ୍,సమర్పించు,ಸಲ್ಲಿಸಿ,சமர்ப்பி,સબમિટ કરો,"جمع کرائیں۔
",,
COMMON,,CLOSE,Close,बंद करा,बंद करें,କ୍ଲୋଜ ,మూసివేయి,ಮುಚ್ಚಿ,மூடு,બંધ કરો,بند کریں,,
COMMON,,CANCEL,Cancel,रद्द करा,रद्द करें,କେନସେଲ୍,రద్దు చేయి,ರದ್ದುಗೊಳಿ,ரத்து செய்,રદ કરો,منسوخ کریں۔,,
COMMON,,OK,OK,ठीक आहे,ठीक है,ଠିକ ଅଛି,సరే,ಸರಿ ,சரி,બરાબર,ٹھیک ہے,,
COMMON,,BACK,Back,मागे,पीछे,ବେକ୍,వెనక్కి,ಹಿಂದೆ,திரும்பிச் செல்,પાછળ,پیچھے,,
COMMON,,INPROGRESS,In-Progress,प्रगति वर आहे .,प्रगति पर,କାମ ଚାଲିଛି ,ప్రోగ్రెస్‌లో,ಪ್ರಗತಿಯಲ್ಲಿದೆ,நடந்து கொண்டிருக்கிறது,પ્રગતિમાં છે ,جاری ہے۔,,
COMMON,,SURE_LOGOUT,Are you sure you want to Logout?,तुम्हाला खरंच बाहेर पडायचं आहे का?,क्या आप वाकई लॉगआउट करना चाहते हैं?,ଆପଣ ସିୟର କି ଆପଣ ଲଗଆଉଟ୍ କରିବାକୁ ଚାହୁଁଛନ୍ତି?,మీరు నిజంగా లాగౌట్ చేయాలనుకుంటున్నారా?,ನಿಜವಾಗಿಯೂ ಲಾಗ್ಔಟ್ ಮಾಡುವುದಕ್ಕೆ ಮುಂದಾಗುತ್ತೀರಾ?,நீங்கள் வெளியேற விரும்புகிறீர்களா?,શું તમે ખરેખર લોગઆઉટ કરવા માંગો છો?,کیا آپ واقعی لاگ آؤٹ کرنا چاہتے ہیں؟,,
COMMON,,LOGOUT,Logout,बाहेर पडा,लॉगआउट,ଲଗ୍ ଆଉଟ୍,లాగౌట్,ಲಾಗ್ಔಟ್,வெளியேறு,લોગઆઉટ,لاگ آؤٹ,,
COMMON,,LOADING,Loading..,लोड करत आहे..,लोड हो रहा है..,ଲୋଡିଙ୍ଗ ,లోడ్ అవుతోంది..,ಲೋಡ್ ಮಾಡಲಾಗುತ್ತಿದೆ..,ஏற்றுகிறது..,લોડ થઈ રહ્યું છે..,لوڈ ہو رہا ہے...,,
COMMON,,FAQS,FAQ's,नियमित  विचारले जाणारे प्रश्न,अक्सर पूछे जाने वाले प्रश्न,ସାଧାରଣ ପ୍ରଶ୍ନ (FAQ),తరచుగా అడిగే ప్రశ్నలు,ಸಮಾನ್ಯವಾಗಿ ಕೇಳುವ ಪ್ರಶ್ನೆಗಳು,அடிக்கடி கேட்கப்படும் கேள்விகள்,આવશ્યક પ્રશ્નો,اکثر پوچھے گئے سوالات,,
COMMON,,SHOW_MORE,Show more ▼,अधिक दर्शवा ▼,और दिखाएं ▼,ଅଧିକ ଦେଖାନ୍ତୁ ▼,మరిన్ని చూపించు ▼,ಹೆಚ್ಚು ತೋರಿಸಿ ▼,மேலும் காட்டு ▼,વધારે દર્શાવો ▼,مزید دکھائیں ▼,,
COMMON,,SHOW_LESS,Show less ▲,कमी दर्शवा ▲,कम दिखाएं ▲,କମ୍ ଦେଖାନ୍ତୁ ▲,తక్కువ చూపించు ▲,ಕಡಿಮೆ ತೋರಿಸಿ ▲,குறைவாக காட்டு ▲,ઓછું દર્શાવો ▲,کم دکھائیں ▲,,
COMMON,,READ_MORE,Read more ▼,अधिक वाचा ▼,और पढ़ें ▼,ଅଧିକ ପଢ଼ନ୍ତୁ ▼,ఇంకా చదవండి ▼,ಹೆಚ್ಚು ಓದಿ ▼,மேலும் படி ▼,વધારે વાંચો ▼,مزید پڑھیں,,
COMMON,,READ_LESS,Read less ▲,कमी वाचा ▲,कम पढ़ें ▲,କମ୍ ପଢ଼ନ୍ତୁ ▲,తక్కువ చదవండి ▲,ಕಡಿಮೆ ಓದಿ ▲,குறைவாக படி ▲,ઓછું વાંચો ▲,کم پڑھیں,,
COMMON,,FILTER,Filter,फिल्टर,फ़िल्टर,ଫିଲ୍ଟର ,ఫిల్టర్,ಫಿಲ್ಟರ್,வடிகட்டி,ફિલ્ટર,فلٹر,,
COMMON,,ENROLL_NOW,Enroll Now,आता नावनोंद करा,अभी नामांकन करें,ବର୍ତ୍ତମାନ ପଞ୍ଜିକରଣ କରନ୍ତୁ,ఇప్పుడే నమోదు చేయండి,ಈಗ ದಾಖಲು ಮಾಡಿ,இப்போது சேருங்கள்,હવે ઉમેરાઓ,"ابھی اندراج کریں
",,
COMMON,,GO_TO_MY_PROFILE,Go to My Profile,माझ्या प्रोफाइलवर जा,मेरी प्रोफ़ाइल पर जाएं,ମୋ ପ୍ରୋଫାଇଲକୁ ଯାଆନ୍ତୁ,నా ప్రొఫైల్‌కు వెళ్లు,ನನ್ನ ಪ್ರೊಫೈಲ್‌ಗೆ ಹೋಗಿ,எனது சுயவிவரத்திற்கு செல்,મારી પ્રોફાઇલ પર જાઓ,"میری پروفائل پر جائیں
",,
COMMON,,WHAT_YOU_LL_LEARN,What You'll Learn,तुम्ही काय शिकणार आहात,आप क्या सीखेंगे,ଆପଣ କ'ଣ ଶିଖିବେ,మీరు ఏమి నేర్చుకుంటారు,ನೀವು ಏನು ಕಲಿಯುತ್ತೀರಿ,நீங்கள் கற்றுக்கொள்வது,તમે શું શીખશો,"آپ کیا سیکھنا پسند کریں گے؟
",,
COMMON,,VIEW_ALL,View All,View All,View All,ଭିଉ ଅଲ୍,అన్ని చూపించు,ಎಲ್ಲವನ್ನೂ ವೀಕ್ಷಿಸಿ,அனைத்தையும் காண்க,વધારે દર્શાવો,"تمام دیکھیں
",,
COMMON,,NO_DATA_FOUND,No data found,कोई डेटा नहीं मिला,कोई डेटा नहीं मिला,କୌଣସି ଡାଟା ମିଳିଲା ନାହିଁ,డేటా కనుగొనబడలేదు,ಯಾವುದೇ ಡೇಟಾ ಕಂಡುಬಂದಿಲ್ಲ.,தரவு எதுவும் கிடைக்கவில்லை,કોઈ ડેટા મળ્યો નથી,کوئی ڈیٹا نہیں ملا,,
COMMON,,LOAD_MORE,Load More,अधिक लोड करें,अधिक लोड करें,ଅଧିକ ଲୋଡ୍ କରନ୍ତୁ,మరిన్ని చూపించు,ಹೆಚ್ಚು ಲೋಡ್ ಮಾಡಿ,மேலும் ஏற்று,વધારે લોડ કરો,مزید لوڈ کریں۔,,
COMMON,,SKILLING_CENTERS,Skilling Centers,कौशल  केंद्र,  कौशल केंद्र,ସ୍କିଲିଙ୍ଗ ସେଣ୍ଟର ,వృత్తి కేంద్రాలు,ಕೌಶಲ್ಯ ಕೇಂದ್ರಗಳು ,ஸ்கில்லிங் சென்டர்கள்.,કૌશલ્ય કેન્દ્રો,ہنر مندی کے مراکز,,
COMMON,,SKILLING_CENTERS_NEAR_YOU,Skilling Center Near You,तुमच्या जवळचे कौशल केंद्र ,आपके निकट का कौशल केंद्र,ଆପଣଙ୍କ ନିକଟତମ ସ୍କିଲିଙ୍ଗ ସେଣ୍ଟର  ,మీకు సమీపంలో నైపుణ్య శిక్షణా కేంద్రం,ನಿಮ್ಮ ಹತ್ತಿರದಲ್ಲಿರುವ ಕೌಶಲ್ಯ ಕೇಂದ್ರ,உங்களுக்கு அருகிலுள்ள திறன் மையம்,તમારા નજીકના કૌશલ્ય કેન્દ્ર,"آپ کے نزدیک مہارت آموز مرکز
",,
COMMON,,RETURN_TO_LOGIN,Return to Login,परत लॉगिन वर जा ,लॉगिन पर वापस लौटें,ଲଗଇନକୁ ଫେରନ୍ତୁ,లాగిన్‌కు తిరిగి వెళ్లండి,ಲಾಗಿನ್‌ಗೆ ಹಿಂತಿರುಗಿ,உள்நுழைவுக்குத் திரும்பு,લોગિન પર પાછા ફરો,لاگ ان پر واپس جائیں۔,,
COMMON,,GO_TO_HOME,Go to Home,होम पेज वर  जा,होम पेज पर जाएं,ହୋମ ପେଜ୍ କୁ ଫେରନ୍ତୁ ,హోమ్‌కు వెళ్లండి,ಮುಖಪುಟಕ್ಕೆ ಹೋಗಿ,முகப்புக்குச் செல்,હોમ પર જાઓ,ہوم پر جائیں۔,,
COMMON,,YOU_DONT_HAVE_PERMISSION_TO_ACCESS_THIS_PAGE,You don't have access to this page,तुम्हाला या पेज वर  प्रवेश करण्याची परवानगी नाही.,आपको इस पेज तक पहुंचने की अनुमति नहीं है।,ଆପଣଙ୍କର ଏହି ପେଜ୍ କୁ ଆକ୍ସେସ୍ ନାହିଁ।,ఈ పేజీని యాక్సెస్ చేసే అనుమతి మీకు లేదు,ಈ ಪುಟಕ್ಕೆ ನಿಮಗೆ ಪ್ರವೇಶವಿಲ್ಲ.,இந்தப் பக்கத்திற்கான அணுகல் உங்களிடம் இல்லை.,તમારી પાસે આ પેજનો  ઍક્સેસ નથી.,آپ کو اس صفحہ تک رسائی حاصل نہیں ہے۔,,
COMMON,,ACCESS_DENIED,Access Denied,प्रवेश नाकारला,आपको अनुमति नहीं है,ଏସେସ୍ ଡିନାଇ,యాక్సెస్ నిరాకరించబడింది,ಪ್ರವೇಶ ನಿರಾಕರಿಸಲಾಗಿದೆ,அணுகல் மறுக்கப்பட்டது,પ્રવેશ નકારાયો,رسائی سے انکار کر دیا گیا۔,,
COMMON,,WELCOME,Welcome,स्वागत आहे,स्वागत है,ସ୍ୱାଗତ,స్వాగతం,ಸ್ವಾಗತ,வணக்கம்,સ્વાગત છે ,خوش آمدید,,
COMMON,,Courses,Courses,अभ्यासक्रम,पाठ्यक्रम,କୋର୍ସ ଗୁଡ଼ିକ,కోర్సులు,ಕೋರ್ಸ್‌ಗಳು,படிப்புகள்,કોર્સ ,کورسز,,
COMMON,,Content,Content,सामग्री,सामग्री,ବିଷୟବସ୍ତୁ,విషయం ,ವಿಷಯ,உள்ளடக்கம்,સામગ્રી,مواد,,
COMMON,,SUPPORT_REQUEST,Support Request,सपोर्ट विनंती ,सपोर्ट रिक्वेस्ट ,ସାହାୟତ ପାଇଁ ଅନୁରୋଧ ,సహాయం కోసం అభ్యర్థన,ಬೆಂಬಲಕ್ಕಾಗಿ  ವಿನಂತಿ,ஆதரவு கோரிக்கை,સપોર્ટ વિનંતી,"مدد کی درخواست
",,
COMMON,,SUBMIT_YOUR_REQUEST_FOR_ISSUES,Submit your request and let us assist you with any issues or concerns.,तुमच्या_विनंती_साठी_समर्थन_सबमिट करा,अपना रिक्वेस्ट फॉर्म सबमिट करें और हम आपकी किसी भी समस्या या चिंता में आपकी सहायता करेंगे।,ଆପଣଙ୍କ ଅନୁରୋଧ ଦାଖଲ କରନ୍ତୁ ଏବଂ ଯେକୌଣସି ସମସ୍ୟା କିମ୍ବା ଚିନ୍ତାରେ ଆମକୁ ଆପଣଙ୍କୁ ସାହାଯ୍ୟ କରିବାକୁ ଦିଅନ୍ତୁ।,"మీ అభ్యర్థనను సమర్పించండి, మీ సమస్యలు లేదా సందేహాలపై మేము సహాయం చేస్తాము.",ನಿಮ್ಮ ವಿನಂತಿಯನ್ನು ಸಲ್ಲಿಸಿ ಮತ್ತು ಯಾವುದೇ ಸಮಸ್ಯೆ ಅಥವಾ ಸಂದೇಹಗಳಿಗೆ ನಮ್ಮ ಸಹಾಯವನ್ನು ಪಡೆಯಿರಿ.,"உங்கள் கோரிக்கையைச் சமர்ப்பிக்கவும், ஏதேனும் சிக்கல்கள் அல்லது கவலைகளுக்கு நாங்கள் உங்களுக்கு உதவுவோம்.",તમારી વિનંતી સબમિટ કરો અને કોઈપણ સમસ્યા અથવા ચિંતાઓમાં અમને તમારી સહાય કરવા દો.,اپنی درخواست جمع کروائیں اور ہمیں کسی بھی مسائل یا خدشات میں آپ کی مدد کرنے دیں۔,,
